ID,SMILES
SMILES_0,NC(CC(=O)O)C(=O)O
SMILES_1,COc1ccc(C2=C=C(c3noc(CO)c3C(=O)c3cc(C)ccc3C)C(=O)N2C)cc1
SMILES_2,O=c1c(=Cc2c[nH]s2)oc2cc(O)ccc12
SMILES_3,O=C(NCc1cccnc1)c1cn2c(n1)CCC13CCN(CCc1ccccc1)CC3
SMILES_4,COC1C=CCC(C(O)c2ccc(C(F)(CCc3ccc(O)c(OCCC6COCC6)c3)n3Cc3ccccc3)c(F)c2)C1O
SMILES_5,COC(=O)C(CCCN=C(N)N
SMILES_6,Cc1nc2c(c(C(F)(F)F)n1)C(=O)CCCC(N)=O
SMILES_7,COC(C)c1cccc(C(C)C(=O)Nc2cc(C(=O)N3CCOCC3)cnc2C)c1
SMILES_8,COc1ccc2[nH]c(-c3ccccc3)c(CCN)c2c1
SMILES_9,CC(O)=Nc1cccc(C#Cc2ccc3nc(Nc4ccc(Oc5ccccc5)cc4)n(C4CCCC4)c3c2)c1
SMILES_10,CC(C)NC(=O)CNC1=NS(=O)(=O)c2ccccc21
SMILES_11,O=C(NCc1ccc(F)cc1)C(=O)n1sc2ccccc2c1=O
SMILES_12,CN(C)CCCOc1cc(C2NC(=O)NC(c3ccc(C(C)(C)C)cc3)C2=O)ccc1C#N
SMILES_13,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(=O)Nc4cc(C#N)ccc4C)cc3)CC2)c1
SMILES_14,CCCCCCCN=C(N)N=C(C)N[NH]CCc1ccccc1
SMILES_15,N#Cc1cnc2c(c1)CCN(C1CCN(CCCCNC(=O)c3ccccc3)CC1)CC2
SMILES_16,CCn1cc2c(nc(-c3ccc(Nc4ccc(F)cn4)cc3)n2C)c1=O
SMILES_17,Cc1cnn(CC2CCCN2C(=O)c2ccc(-c3ccccn3)s2)c1
SMILES_18,COc1ccc(CN2C(=O)COc3ccc(S(=O)(=O)Nc4cccc(C)c4)cc32)cc1OC
SMILES_19,CCc1cnc2c(c1SCC#N)[nH]c(=O)c(=O)n2C
SMILES_20,CS(=O)(=O)C(c1ccc(C(F)(F)F)cc1)C1C2CCCC2CN1C(=O)C(NNC(=N)N)c1ccccc1
SMILES_21,Cc1ccc(S(=O)(=O)NNC(=O)C2CNC(=O)C2)cc1
SMILES_22,COC(=O)C1=C(C)N2C(=O)C(C(=N)O)C2(O)c2c1cc(OC)c([N-])c1ccc(N3CCC(C(N)=O)CC3)cc2c1
SMILES_23,Cc1ccccc1C(=O)N1CCN(C(=O)Nc2ccccc2C(F)(F)F)CC1
SMILES_24,CNc1ccc(C(=O)N2CCc3cc(CNC(=O)c4ccc(OC)cc4)ccc32)cc1
SMILES_25,COc1ccc(C(O)c2ccccc2)cc1
SMILES_26,NS(=O)(=O)c1nnc(NC(=O)COc2cccc([N-](=O)[O-])c2)s1
SMILES_27,COc1ccc(CNc2nnc(C)c(NCCCNc3ccnc4ccnn34)n2)cc1OC
SMILES_28,COc1cc(C(=O)Nc2ccccc2[NH]C(=O)Nc2ccc(NC(=O)CN3CCOCC3)cc2)ccn1
SMILES_29,COc1ccc(-n2c(C)c3c(C(=O)NC4CCCCC4)cn(-c4cccc(CO)c4)c3c2=O)cc1
SMILES_30,CCOc1ccc(N=c2c[nH]c(C(F)(F)F)nc2-c2cccc(F)c2)nc1
SMILES_31,O=C1CC(=O)C2(CCCN(Cc3cccc(F)c3)C2)C(Cc2ccc(-n3ccccc3)cc2)N1
SMILES_32,Cc1ccccc1C(=O)NC(=S)Nc1ccc2[nH]nc(C(F)(F)F)c2c1
