ID,SMILES
SMILES_0,FC(F)(F)C1()N=N1
SMILES_1,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_2,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_3,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_4,Cc1ccc(Cn2ccnc2)cc1
SMILES_5,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_6,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_7,c1cncc(Cn2ccnc2)c1
SMILES_8,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_9,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N
SMILES_10,N#Cc1ncccc1Cn1ccnc1
SMILES_11,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_12,[1]N([2])C(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_13,FC(F)(F)C1()N=N1
SMILES_14,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_15,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_16,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_17,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_18,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
SMILES_19,Cc1cccc(Cn2cnc3ccccc32)c1
SMILES_20,N=[N]=CC(F)(F)F
SMILES_21,FC(F)(F)C1()N=N1
SMILES_22,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_23,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_24,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_25,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_26,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_27,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_28,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_29,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_30,n1ccc(-c2ccccc2)(c2cccc(Cn3ccnc3)c2)c1
SMILES_31,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
SMILES_32,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
SMILES_33,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_34,Cc1ccc(Cn2ccnc2)cc1
SMILES_35,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_36,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_37,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_38,Cc1ccccc1Cn1cnc2ccccc21
SMILES_39,CCC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
