ID,SMILES
SMILES_0,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_1,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_2,c1cn(Cc2ccc(-c3ccoc3)nc2)cn1
SMILES_3,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_4,c1cn(C2CCC2)cn1
SMILES_5,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_6,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_7,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_8,c1cn(Cc2ccc(-c3ccoc3)nc2)cn1
SMILES_9,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_10,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_11,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_12,Nc1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
SMILES_13,Cc1ccccc1Cn1ccnc1
SMILES_14,N=[N]=NC(F)(F)C(F)C
SMILES_15,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_16,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_17,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_18,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_19,C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O
SMILES_20,NC(=O)c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_21,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_22,c1ccc(-c2cc(Cn3cnc4ccccc43)cc(-c3ccccc3)c2)cc1
SMILES_23,CC(C)CC1(c2ccc(C)cc2)NC(=O)N(C)C1=O
SMILES_24,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_25,O=CCCc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_26,Cc1ccc(Cn2ccnc2)cc1
SMILES_27,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_28,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_29,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_30,c1ccc(-c2cc(Cn3ccnc3)cs2)cc1
SMILES_31,c1cn(CC23CC4CC(CC(C4)C2)C3)cn1
SMILES_32,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_33,Cc1cccc(Cn2cnc3ccccc32)c1
