ID,SMILES
SMILES_0,CCc1cnn(-c2cc(NC(C)c3ccc(C)c(C)c3)nc2-c2ccc(N(C)S(C)(=O)=O)c(F)c2)c1
SMILES_1,CCC(=O)N1CCN(c2ccc(N3CCN(C(=O)c4ccc(CC)cc4)CC3)cc2)CC1
SMILES_2,CCc1cccc(COCc2ccc(C)o2)n1
SMILES_3,COc1cccc(-n2c(SCC(=O)NC3CCCCC3)nnc2-c2cccnn2)c1
SMILES_4,O=C(NCCc1ccc(C2CCCCC2)cc1)c1c(O)oc2ccccc2c1=O
SMILES_5,O=C(CNC(=O)c1cc2c3c(cccc13)CC2)NCc1ccc(C(=N)N)cc1
SMILES_6,NC(CCc1ccc(OS(=O)(=O)c2ccc(F)cc2)cc1)CNC(=O)C1Oc2ccccc2-c2ccccc21
SMILES_7,CCCCCC1NC(=O)C(C(C)C)NNC(=O)C(CCC(C)CC)C(OCc2ccccc2)NC(=O)C2CCCN2C(=O)OC(C)(C)C(=O)N1
SMILES_8,Cc1ccc(-n2c(C)cnc2SCc2nnc(C)n2C)cc1
SMILES_9,CC1CN(C(C)CO)C(=O)c2cc(C(=O)O)cn2CCOC1CNC(=O)Nc1ccc(O)cc1
SMILES_10,CCCCCCCCCCC1(C)C(=O)Nc2cc(C)c(C)cc2N1
SMILES_11,COc1cc(-c2ccc(NCCCCCCC(=O)O)nc2)ccc1NS(=O)(=O)c1ccc(F)cc1F
SMILES_12,Cc1ccccc1C=NNC(=O)c1cc(C(F)(F)F)ccc1O
SMILES_13,COc1ccc(C2OC(c3ccc(C#N)c(OC)c3)C(O)C(O)C2O)cc1Oc1cccc(C(=N)=CC(F)(F)F)c1cccn1
SMILES_14,COCc1ccc(C=CC(=O)C(C)(C)C(=O)OC)[nH]1
SMILES_15,CCCC(=O)Nc1cccc(C(N)=O)c1
SMILES_16,COc1ccc2cc3c(=O)n(Cc4ccccc4)c(C(F)(F)F)nc-3oc2c1OC
SMILES_17,CC(C)(C)C(NC(=O)CCc1ccccc1)C(=O)Nc1ccc(OCCN(C)C(=O)C(N)Cc2ccccc2)cc1
SMILES_18,O=c1n(Cc2ccccc2)nc2sc(-c3ccco3)nn12
SMILES_19,CC1=CC(C)(C)N(c2cccc(F)c2)C1=O
SMILES_20,C[N-]=c1ccc(CC(NC(=O)CC(=O)O)c2ccc(C(C)(C)C)cc2)cc1O
SMILES_21,COc1ccccc1OC1OCC2N(C(=O)C3CC3)CCC12CCC2
SMILES_22,COc1cc2nc(N3CCOCC3)nc(NC3CC3)c2cc1OC
SMILES_23,C[N-]=[NH]N2CCN=C2c2ccccc2Cn1c2ccccc2c2ccccc2c1=O
SMILES_24,COc1ccc(S(=O)(=O)Nc2cc(F)c([NH]c2=O)c(F)c1)cc1NC(=O)CCCCN1CCOCC1
SMILES_25,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)c1csc(C)n1
SMILES_26,CC[SH]CC(O)C(O)C(Cc1ccccc1)NC(=O)COc1cccc(OC)c1
SMILES_27,CC1(c2nc[nH]n2)COC(N)=NC1(O)Cc1ccccc1
SMILES_28,COc1ccc(C2(c3cccc(NS(=O)(=O)c4ccc([NH](=O)[O-])cc4)c3)CNCC2)cc1
SMILES_29,CC1(O)CCC23C(=O)C(CC(n4c[nH]c5ccccc5c4=O)C2C5C(O)CCC34O)C2C1
SMILES_30,COc1ccccc1C(=O)NNC(=O)CCN1CCCC1
SMILES_31,CCN=Cc1c(O)cnc2c(-c3ccc(OC)cc3)c[nH]c12
SMILES_32,Oc1cc(N2CCC(NCC(Cc3cccs3)NC(=O)OCc3ccccc3)CC2)nc2ccnnc12
SMILES_33,CN(C)C=Nc1ccc(-c2nc(-c3cccc(Oc4cccc(CNCc5cccc(C((N)C)C6CCCCC6)CC6C(C)(C)C5)C(C)(C)C)c3)[nH]c2c2ccocc
SMILES_34,CC1c2ccc(CC3C(O)CC4(O)C(=CC=CCCCCCO5)CCCC34C2)c2ccc([NS[NH])cc21
SMILES_35,N#CCC1CCN(c2ccc(N3CCN(c4ccccc4F)CC3)nc2)C1
SMILES_36,COC(=O)C(CCC(C)C)c1ccc(O)c(OC)c1
SMILES_37,CC(=O)Nc1cccc(-c2cccc(C(C)Nc3ncc4c5nc(F)ccc5nn3n2)c2)c1
SMILES_38,O=C(NNO)c1ccc2[nH]c3c(c2c1)CCCC3
SMILES_39,CNC(=O)C(=O)NC1(C(=O)NCC(=O)N2CCc3ccccc32)CCCCC1
SMILES_40,CN(C(=O)C=Cc1cccc([NH](=O)[O-])c1)C1CCC2(C)C3CCC4CC(CC(O)=CCCN)(CO)CC(O)CC4(C)C3CCC1C2C
SMILES_41,Cc1cccnc1-c1c(C)c2ccccc2oc1=O
SMILES_42,O=C1NC=C(Nc2ccccc2)S1
SMILES_43,CCC(CCC)=NNc1nc(-c2cccc(S(N)(=O)=O)c2)cs1
SMILES_44,Cc1ccc(Cn2c(N=C(N)c3ccc(C(F)(F)F)cc3)cnc2C(C)N2CCN(CC(=O)OCc3ccccc3)CC2)cc1
SMILES_45,COC(=O)CCc1ccc(NC(=O)c2cn3ccncc3n2)cc1
SMILES_46,O=C(CCc1ccccc1)NN=Cc1cccs1
SMILES_47,O=C(Cc1ccc(O)c(O)c1)N1C2CCCC1CC2
SMILES_48,CCc1c(C)nc(O)c(N(Cc2ccccc2)C2CCN(C)CC2)c1CC
SMILES_49,CCc1ncc2cc(C=CC(=O)O)c(NC(=O)CC)n1-c1ccc(OC)cc1OC2
SMILES_50,COc1ccc(CNCNc2cc(=O)[nH]c(=O)[nH]2)cc1F
SMILES_51,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CCn1ccnn1)NC(=O)c1cccnc1
SMILES_52,Cc1nc(-c2sc(Nc3ccc(S(N)(=O)=O)cc3)nc2-c2ccc(C)cc2)sc1C(=O)O
SMILES_53,CNCC(O)Cn1cc(-c2ccccn2)c(-c2ccccc2)n1
SMILES_54,COc1ccccc1C(=O)c1cccnc1C
SMILES_55,O=C(NCc1ccccc1)c1cnc(Nc2ccc(C(=O)O)c(C(=O)O)c2)c(OCc2ccccc2)c1
SMILES_56,O=c1[nH]nc2cc(-c3ccncc3)nnc2c2ccccc12
SMILES_57,Cc1ccc(S(=O)(=O)NCC2OC3CCN2C(=O)c2ccccc2C3=O)cc1
SMILES_58,CC(C)n1ncc(C(=O)C(C#N)c2cc3ccc(O)cc3nc2O)c1OC1CCCCC1
SMILES_59,CCCC1=C2c3cc(OC)ccc3OC2(c2ccc(OCC(=O)NC3CCC(C)CC3)cc2)C1c1ccccc1OCO
SMILES_60,Cc1ccccc1NC(=O)c1noc(CS(C)(=O)=O)n1
SMILES_61,COc1ccc(C2CC(=O)C3=C(C)C(=Cc4ccccc4)C(c4ccccc4)CC3=C2)cc1
SMILES_62,OC1CCN(c2nccc(-c3cn4c(n3)C3CC4CC3)n2)CC1
SMILES_63,CNc1nc(C(=O)Nc2cccc(C(F)(F)F)c2)cs1
SMILES_64,C#CCNc1cncc(S(=O)(=O)NCCC2OCCCCO2)c1
SMILES_65,N=C(N)NN=Cc1c(O)ccc2ccccc12
SMILES_66,CC(C)(C)c1cc(O)c2c(c1)C(=O)c1c(O)cccc1C2=O
SMILES_67,Cc1ccccc1-c1cc(Nc2ccc(C(=O)O)cc2)n2nccc2c1
SMILES_68,O=C(CCN(Cc1cc2ccccc2s1)S(=O)(=O)c1ccccc1)NO
SMILES_69,COc1cccc(C2=NN(c3ncc(C)s3)C(c3ccc(OC)cc3)C2)c1OC
SMILES_70,CCS(=O)(=O)Oc1cccc(Oc2cccc(-c3ccc(C(=O)NC(CCC(=O)O)C(=O)OC)cc3)c2)c1
SMILES_71,Nc1nsc(NS(=O)(=O)c2ccc(N)cc2)n1
SMILES_72,C=CCn1c(CCc2ccccc2)nc2cc(C(=O)O)ccc21
SMILES_73,CC1CCC2(C(=O)OCOC(=O)c3cccc([NH](=O)[O-])c3)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
SMILES_74,CCCCC(NC(=O)c1ccc(-c2cccc(C(F)(F)F)c2F)cc1)C(=O)O
SMILES_75,Cc1cc(=O)oc2c1ccc1occ(=O)cc1c(=O)oc1ccccc12
SMILES_76,N=C(c1cccnc1N=C(O)N(Cc1cccc(N)c1)c1ccccc1)c1cccc([NH]2CCNCC2)c1
SMILES_77,CCC(CN1CCC(c2cccc(OC)c2OC)OC1=O)NC(=O)C1CCCCC1
