ID,SMILES
SMILES_0,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_2,C=CCC1(c2cccc()c2)C(=O)NC(=O)N(C)C1=O
SMILES_3,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N(C)C)cc2)n1
SMILES_4,CCC(Oc1ccccc1)C(=O)NC(C)(C)C
SMILES_5,Cc1cc(F)ccc1CC1Oc2ccccc2N(C)C1=O
SMILES_6,Cc1ccc(NC(=O)c2ccccc2S(=O)(=O)NC(C)(C)C)cc1
SMILES_7,COc1ccccc1Cn1cnc2ccccc21
SMILES_8,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(SC)cc2)n1
SMILES_9,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_10,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_11,c1coc(-c2cc(Cn3ccnc3)cnc2-c2ccc(Cn3ccnc3)cc2)c1
SMILES_12,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_13,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_14,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_15,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_16,CCOC(=O)c1cn(-c2ccc(-c3ccccc3)cn2)c(-c2ccc(C)cc2)n1
SMILES_17,Cc1ccc(NC(=O)Cn2ccnc2)c()c1
SMILES_18,COCc1cc(-c2ccccn2)n(-c2ccc(-c3cc(=O)[O-ccc3)cc2)n1
SMILES_19,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_20,FC1(F)CC(c2ccc3ccccc3n2)N1
SMILES_21,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
SMILES_22,c1cncc(Cn2ccnc2)c1
SMILES_23,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_24,Cc1ccc(-c2ccc(Cn3cnc4ccccc43)cn2)c(C)c1
SMILES_25,O=C1Cc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_26,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_27,Cc1ccccc1Cn1cnc2ccccc21
SMILES_28,CCn1ccnc1
SMILES_29,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_30,CC(=O)c1cccc(NC(=O)c2cn(-c3ccccc3)c(-cc3ccccc3)n2)c1
SMILES_31,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1F
SMILES_32,COc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_33,Fc1ccccc1-c1cc(Cn2ccnc2)cn1
SMILES_34,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_35,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_36,C=CCC1(c2cccc(C(F)(F)F)c2)C(=O)NC(=O)N(C)C1=O
SMILES_37,CCOc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_38,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_39,N#CCCn1ccc2cc(C(1)CCC1)ncc2N1CCOCC1
SMILES_40,c1cncc(Cn2cnc3ccccc32)c1
SMILES_41,Cc1ccc(Cn2ccnc2)cc1
SMILES_42,C=CCC1(c2ccc(C3(C(F)(F)F)N=N3)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_43,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_44,Cc1ccc2c(c1)ncn2C1(c2ccc(C)cc2)C1=NC(=O)N=N1
SMILES_45,N=[NC=Cc1ccc(-c2ccc(C3CC3)cc2)cn1
SMILES_46,N#Cc1ccc(Cn2ccnc2)cc1
SMILES_47,Cc1ccc(Cn2ccnc2)cc1
SMILES_48,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_49,Nc1ccc(-c2cc(C3CC3)nc(-c3ccccc3)n2)cc1
SMILES_50,c1ccc(-c2cc(Cn3ccnc3)cs2)cc1
SMILES_51,c1cc2cc(-c3cc(Cn4ccnc4)cs3)ccc2c1
SMILES_52,NC(=O)N1CCC(C(=O)NCc2cccc(Cn3cccn3)c2)CC1
SMILES_53,c1cc(-c2cc(Cn3ccnc3)co2)ccn1
SMILES_54,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_55,CCCOC1CCCN(c2cc(C)nc(C)n2)C1
SMILES_56,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_57,FC(F)(F)c1ccnc(Cn2cnc3ccccc32)n1
SMILES_58,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_59,C=CCC1(c2ccc()cc2)C(=O)NC(=O)N(C)C1=O
SMILES_60,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_61,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_62,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_63,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_64,CCC1C(=O)NC(C)=C1C(=O)N(C)CC(=O)N(C)C
SMILES_65,Nc1ccccc1Cn1cnc2ccccc21
SMILES_66,Fc1ccc(-c2ccc(Cn3cnc4ccccc43)o2)cc1F
SMILES_67,Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_68,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
SMILES_69,O=C1c2ccccc2NC(c2ccncc2)N1Cc1ccncc1
SMILES_70,FC(F)(C(C))C1NCCc2ccccc21
SMILES_71,c1ccc2cc(Cn3ccnc3)ccc2c1
SMILES_72,c1ccc(-c2cc(-c3ccc(N4CCCC4)nc3)cc(-c3ccccc3)n2)cc1
SMILES_73,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_74,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_75,N#CC(c1ccc2c3c(c1)CCN3C(=O)CC2)N1CCOCC1
SMILES_76,N=c1c2c3c(c1)CCN3C(=O)CC(c1ccccc1)n2
SMILES_77,CN(C)c1ccc(Cn2ccnc2)cc1
SMILES_78,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_79,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_80,c1ccc(C(c2ccco2)(c2ccccc2)n2ccnc2)cc1
SMILES_81,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_82,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_83,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_84,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_85,CCOC(=O)c1cn(-c2ccc(-c3ccc(F)cc3)cn2)c(-c2ccc(-(C)cccccccC)cn2)c2)ccc2)cn1
SMILES_86,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1
SMILES_87,c1ccc(Cn2ccnc2)cc1
SMILES_88,CCc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_89,CCN(CC)C(=O)Cn1ccnc1
SMILES_90,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_91,c1ccc(C(c2ccc3c4c(c2)CCN4C(=O)CC3)(c2ccccc2)c2ccc[n1
SMILES_92,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_93,c1cn2ccc(Cn3ccnc3)cc2c1
SMILES_94,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_95,c1ccc(-c2cccc(Cn3cnc4ccccc43)c2)cc1
SMILES_96,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_97,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccco2)n1
SMILES_98,[N=c1ccc(Cn2ccnc2)cc1
SMILES_99,COC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_100,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2OC)n1
SMILES_101,Oc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_102,O=CC1(c2cc(-c3ccc(C)cc3)cc2C)C(=O)NC(=O)N(CC1)O
SMILES_103,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_104,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_105,c1cncc(Cn2ccnc2)c1
SMILES_106,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccco2)n1
SMILES_107,FC(F)(F)c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_108,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_109,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_110,N#Cc1ccc(Cn2ccnc2)c(F)c1
SMILES_111,CCOc1ccc(-c2ccc(CO)c(=O)n2C)cc1
SMILES_112,FC(F)(C(F)(F)C(F)N1CCN(c2ccccc2)CC1)C(F)(F)F
SMILES_113,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_114,Fc1ccccc1Cn1cnc2ccccc2c1=O
SMILES_115,CCOc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_116,c1ccc(C(c2ccccc2)(c2ccccc2)n2cnc3ccccc32)cc1
SMILES_117,Cc1cc(NC(=O)CCCc2ccc(C)cc2)no1
SMILES_118,Cc1ccccc1Cn1cnc2ccccc2c1=O
SMILES_119,COc1ccccc1-c1ccccc1Cn1ccnc1
SMILES_120,c1ccc(C(c2ccc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_121,Cc1ccc(Cn2ccnc2)cc1
SMILES_122,N#Cc1ccc(C2OC(CO)C(O)C2O)cc1
SMILES_123,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_124,Cc1ccc(N(C)CCOC(=O)c2ccc(-c3ccco3)s2)nc1
SMILES_125,O=C1CCc2cc(C(c3ccc4ccccc4F3)n3ccnc3)cc3c2N1CC3
SMILES_126,COc1cc(C)ccc1S(=O)(=O)NCCOc1ccc2ccccc2cc1
SMILES_127,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_128,N#Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_129,CN(c1ccc(C)cc1)C(C)(C)C
SMILES_130,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_131,O=C1CCc2cc(C(c3ccccc3C)n3ccnc3)cc3c2N1CC3
SMILES_132,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_133,CCOC(=O)c1cn(-c2ccc(CC)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_134,c1cncc(Cn2ccnc2)c1
SMILES_135,Cc1nccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)n1
SMILES_136,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_137,Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)(C)c2ccccc2)cc1
SMILES_138,N#CC(c1ccc2c(c1)OCC2)n1ccnc1
SMILES_139,CCOC1CC2(CCN(C(C)=O)CC2)c(C(=O)OC)C1
SMILES_140,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_141,CC(C)n1cc(Cn2ccnc2)cn1
SMILES_142,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_143,c1cn(Cc2cc(-c3cccnc3)no2)cn1
SMILES_144,Cc1cc2c3c(c1)CCN3C(=O)CC2)C1(N1CCOCC1)C(=O
SMILES_145,COc1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
SMILES_146,Cc1ccc(-c2ncc(-c3ccncc3)s2)cc1
SMILES_147,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_148,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_149,Cc1ccc(C(C)C)cc1-c1cc(Cn2ccnc2)ccn1
SMILES_150,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_151,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_152,COc1cccc(Cn2cnc3ccccc32)c1
SMILES_153,N#Cc1cccc(Cn2ccnc2)c1
SMILES_154,c1ccc(Cc2ccccc2Cn2ccnc2)cc1
SMILES_155,c1cc(Cn2ccnc2)ccn1
SMILES_156,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_157,c1cncc(Cn2ccnc2)c1
SMILES_158,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_159,N#CCCN1CCc2ccccc2C1C(=O)NCc1ccccc1F
SMILES_160,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_161,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1C
SMILES_162,c1cncc(Cn2ccnc2)c1
SMILES_163,c1ccc(-c2nccn2-c2cccc(Cn3ccnc3)c2)cc1
SMILES_164,CCOCCNC(=O)NC(C)(C)c1ccc(F)cc1
SMILES_165,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_166,CCOC(=O)c1cn(-c2ccc(C)cc2S(C)(=O)=O)c(-c2cccccc2)n1
SMILES_167,FC(F)(C(C))C1N=N1
SMILES_168,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_169,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_170,Fc1cccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)c1
SMILES_171,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_172,FC(F)(C(F)(F)C(F))N1CC2CCC(C1)C2
SMILES_173,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_174,O=C1CCc2cc(C(c3ccccc3C)n3ccnc3)cc3c2N1CC3
SMILES_175,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(F)cc2)n1
SMILES_176,C=CCC1(c2ccc3c(c2)CCN3C(=O)CC)C(=O)NC(=O)N(C)C1=O
SMILES_177,c1ccc(-c2ccc(Sc3cccnc3)cn2)cc1
SMILES_178,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_179,c1nc(-c2ccc(Cn3ccnc3)cn2)c2ccccc2cc1=O
SMILES_180,CCOC(=O)c1nn(C(C)C)c1cc(C)ccc1-c1ccccc1
SMILES_181,c1csc(Cn2ccnc2)c1
SMILES_182,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_183,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
SMILES_184,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_185,Nc1cncc(C(c2ccc3c(c2)OCO3)n2ccnc2)n1
SMILES_186,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_187,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
