ID,SMILES
SMILES_0,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_2,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_4,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_5,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_6,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_7,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_8,c1cncc(Cn2ccnc2)c1
SMILES_9,[1]N([2])C(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_10,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_11,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_12,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1
SMILES_13,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_14,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
SMILES_15,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_16,O=Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_17,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_18,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_19,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_20,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_21,CCC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_22,c1cn(Cc2ccc(-c3ccoc3)nc2)cn1
SMILES_23,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_24,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)nccc2c1
SMILES_25,O=C1CCc2cc(C(c3cccc(F)c3)n3ccnc3)cc3c2N1CC3
