ID,SMILES
SMILES_0,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_1,c1cncc(Cn2ccnc2)c1
SMILES_2,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_3,O=C1CCCc2ccc(c3c2CCN3C(=O)C2CCCN2C(=O)c2ccc3ccccc3c2)N1
SMILES_4,CCCCn1ccnc1
SMILES_5,COc1ccc(Cn2ccnc2)cc1
SMILES_6,CC1(Cc2ccc3c(c2)OCC3)CCCCN(C(=O)C(N)c2ccccc2)C1
SMILES_7,CCOC(=O)c1cn(-c2ccc(OC)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_8,CC(Cc1ccccc1)n1ccnc1
SMILES_9,OC1=Nc2ccccc2C1(c1ccccc1)C1CC1
SMILES_10,O=C1c2ccccc2S(=O)(=O)N1CC(c1ccc(-c2ccccc2)c1)N1CCCC1
SMILES_11,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_12,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_13,FC(F)(F)C1(C(F)(F)F)N=N1
SMILES_14,c1ccc(-c2ccc(OCCn3ccnc3)cn2)cc1
SMILES_15,c1ccc(Cn2ccnc2)cc1
SMILES_16,Cc1ccc(C(=NO)N(C)C(C)C)cc1
SMILES_17,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_18,C=CCC1(c2cccc(CC(C)(C)C)c2)C(=O)NC(=O)N(C)C1=O
SMILES_19,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_20,CN(C)C(=O)c1cc([S](=O)(N)n2ccnc2)cc1Oc1ccc(OCCCn2ccnc2)cc1
SMILES_21,CCN1C(=O)C(=Cc2ccc(-c3ccc(C)cc3)o2)SC1=N
SMILES_22,COc1ccc(Cn2ccnc2)cc1Cn1ccnc1
SMILES_23,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_24,c1ccc(-c2ccccc2)cc1
SMILES_25,Cc1cccc(C)c1NC(=O)c1cccnc1
SMILES_26,O=C1SC(C(O)(C(C)C))(=O)N1Cc1ccc(F)cc1
SMILES_27,O=C1C2C3CC4N(C(=O)C=CC4(c2cccc2)c2ccccc2)C3(C(=O)N1Cc1ccccc1)C1(c2ccccc2)CCN1CC1
SMILES_28,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_29,CCc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_30,CSc1ccccc1C(=O)c1ccc2nc(C)cn2c1
SMILES_31,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_32,NC(=O)c1n(-c2ccc(CCn3ccnc3)cn2)cc1-c1ccccc1
SMILES_33,C=C(c1ccc2cc(N3CCN(C(=O)c4ccc(C(F)(F)F)cc4)CC3)ccc2c1)n1ccnc1
SMILES_34,[N-]=[N]=Nc1ccccc1C1CC(=O)n2cnc3ccccc32)c1
SMILES_35,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_36,C=CCOc1ccc(Cn2ccnc2)o1
SMILES_37,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_38,Cc1cn(-c2ccc(Cn3ccnc3)cn2)c(-c2ccc(OCc3ccccc3C)cc2)n1
SMILES_39,Cc1ccccc1Cn1ccnc1
SMILES_40,F[-](F)(C1CC1)()N1Cc1ccc(Cn2ccnc2)cn1
SMILES_41,Cc1ccc(Cn2ccnc2)cc1
SMILES_42,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_43,CCOC(=O)c1cn(-c2ccccc2C)c(-c2ccc(C)cc2)n1
SMILES_44,CCN1C(=O)C(N(C)C)(C(F)(F)F)c2cc(-c3ccccc3)c(F)cc21
SMILES_45,N#Cc1ccc(N(Cc2ccc(Cn3ccnc3)cn2)C2CCCCC2)c(C#N)c1
SMILES_46,CNC(=O)C1(c2cc3c(c2)CCN3C(=O)C2CCCCC2)CCC1
SMILES_47,OCC1OC(n2ccnc2)C(F)C1O
SMILES_48,Cc1cccc(Cn2cnc3ccccc32)c1
