ID,SMILES
SMILES_0,CCCc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_2,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
SMILES_3,CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_4,Nc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_5,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_6,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_7,Cc1cccc(Cn2cnc3ccccc32)c1
SMILES_8,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_9,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_10,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_11,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_12,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_13,Nc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_14,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_15,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_16,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_17,CC(O)N(C)c1ccc(Cn2ccnc2)cc1
SMILES_18,Fc1cccc2c(-c3ccncc3)ncnc12
SMILES_19,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_20,Cc1ccc(Cn2ccnc2)cc1
SMILES_21,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
SMILES_22,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_23,c1ccc(-c2cc(Cn3cnc4ccccc43)cn2)cc1
SMILES_24,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_25,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
SMILES_26,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N
SMILES_27,c1ccc(C(c2ccccc2)(c2ccccc2)n2cnc3ccccc32)cc1
SMILES_28,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_29,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_30,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_31,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_32,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_33,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_34,O=C(CC12CC3CC(CC(C3)C1)C2)C(=O)NC1(c2ccccc2)CC1
SMILES_35,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_36,Cc1ncc(Cn2ccnc2)cc1-c1cc2ccccc2cn1
SMILES_37,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_38,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_39,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_40,Cc1ccc(-c2cc(Cn3ccnc3)cs2)cc1
SMILES_41,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
SMILES_42,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_43,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_44,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_45,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
SMILES_46,NS(=O)(=O)c1ccc(C(CC2CCC(C3CCC3)N2)n2ccnc2)cc1
SMILES_47,N=[N]=CC(F)(F)F
SMILES_48,Cc1cccc(Cn2ccnc2)c1
SMILES_49,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
