ID,SMILES
SMILES_0,Cn1c(=O)c2c(-c3ccccc3)n(-c3ccccc3)cc2n(C)c1=O
SMILES_1,O=C(O)CC(O)CC(=O)O
SMILES_2,COCCn1c(CN(C)C2Cc3ccccc3O2)nc2c1C(=O)N(Cc1ccco1)CCN2
SMILES_3,O=c1n(-c2ccccn2)c2ccccc2n1CCCCN1CCN(c2ccc3ccccc3c2)CC1
SMILES_4,CC(C)CN1C(=O)C(C(C)C)(CC(=O)O)C(c2cccc(F)c2)S1(=O)=O
SMILES_5,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cc([N](=O)[O-])ccc2N2CCCC2)cc1
SMILES_6,CC1=C(C(=O)OCC2CCCCC2)C(c2ccc([N](=O)[O-])cc2)NC(=O)N1C(=O)Nc1ccccc1
SMILES_7,COc1cc(Nc2nccc(-n3ccc(C(=O)N4CCC(F)(F)C4)c3)n2)cc(OC)c1OC
SMILES_8,NC1=NC(c2cccc(C(F)(F)F)c2)OC1
SMILES_9,COC(=O)c1ccc(CNC(=O)c2c(C(F)(F)F)nc3ccccn3c2=O)cc1
SMILES_10,Nc1[nH]nc(-c2ccccc2N)c1C(=O)c1cccc(N2CCOCC2)c1
SMILES_11,O=C(NC1CC1)c1ccncc1Sc1ccccc1C
SMILES_12,COc1cc(OC)c2c(=O)c(C(=O)O)ccn2c12
SMILES_13,O=S(=O)(c1ccsc1)c1cc2ccccc2s1
SMILES_14,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1nc(-c2ccccc2)cs1
SMILES_15,Cn1c(=O)oc2cc(S(N)(=O)=O)ccc21
SMILES_16,CCCCC(C(=O)NC1CCCc2ccccc21)c1ccccc1
SMILES_17,CC(C)N1CCC(Oc2nc3ccc(NC(=O)c4ccc(F)cc4)cc3n2S(C)(=O)=O)CC1
SMILES_18,COc1cccc(-c2cc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)nc(SC)n2)c1
SMILES_19,CC(O)C(=O)Nc1ccc(Oc2ccc3c(cnn3C)c2)cc1
SMILES_20,O=C1C2CC31Cc1c(n3C2)c2ccccc2c13
SMILES_21,CC1OC(CCCC2CCCN2C(C)C)CC(O)C1O
SMILES_22,NC1=NC2(COC1)c1ccccc1C(N)=N2
SMILES_23,CC(C)=CC(=O)c1c(C)nc2cc(C34CC5CC(C3)C4)ccc2c1O
SMILES_24,O=C(Nc1ccc(C)cc1)c1ccc(N2C(=O)C=CC2=O)cc1
SMILES_25,O=C(c1ccncc1)c1ccccc1CSc1ncnc2c1cnn2-c1ccccc1
SMILES_26,CCC1OC(=O)C(C)C(OC(C)=O)C(OC2OC(C)CC(N(O)CC)C2O)C(C)(OC(C)=O)CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)OC1O
SMILES_27,CN1C(=O)C23CCC(CCC(C)(O)CC=CC(C)C)(C2=O)CC1=O
SMILES_28,S=C(Nc1cccc(C)c1)N1CCOCC1
SMILES_29,NCCC1CCCN1Cc1ccccc1
SMILES_30,Cc1cc(CN(C)C)c2ccccc2c1[S](O)c1ccc(C(F)(F)F)cc1
SMILES_31,CC(=N)NCC1CCN(c2nc3cc(C)ccc3n3nncc23)CC1
SMILES_32,CSc1ccc(F)c(CN2CCC3(C2)COC(c2cccc(OC(F)(F)F)c2)C3)c1
SMILES_33,CC1CCCCC1=NNC(=O)Cc1ccccc1
SMILES_34,O=c1c(C2CC2)c(C2c3ccccc3-c3ccccc3N2Cc2ccsc2)c1=O
SMILES_35,COc1ccc(Cn2cc(-c3cc(OC)c(OC)c(OC)c3)nn2)cc1
SMILES_36,COC(=O)c1cc(NC(=O)CNC(=O)c2ccc(NS(C)(=O)=O)cc2)ccc1N1CCOCC1
SMILES_37,N=C(N)NCCCCCC(N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O
SMILES_38,COc1ccc(C(=O)c2ccccc2)cc1OCCSc1nnc(C2CCCC2)o1
SMILES_39,O=c1c(O)c(-c2cc3ccc(OC(=O)c4ccc5c(c4)[nH]c(=NCCc6ccco6)nc45)c(OCc4ccccc4)c3nc2OCc2ccccc2)cn1O
SMILES_40,O=C(NCc1cccs1)C1CCCN(Cc2ccc(-n3cccc3)cc2-c2cccnc2)C1
SMILES_41,Cc1ccccc1C(=O)N(Cc1cc2ccccc2cn1)C1CCS(=O)(=O)C1
SMILES_42,CNc1nc(-c2cccc(NC(=O)c3ccccc3)s2)ncc1C(N)=O
SMILES_43,O=C(Cn1nc(-c2ccccc2)c(-c2ccncc2)c1Nc1ccccn1)NCc1ccccc1
SMILES_44,O=C(CCCCC(=O)NNC(=O)C1CC=CC1)NO
SMILES_45,COC(=O)C1CCN(C(=O)Cc2ccc(Oc3cccnc3)cc2)CC1
SMILES_46,CN1CCN(C(=O)CC(C)(C)C)C(=O)C1=NOc1ccccc1
SMILES_47,CC(C)N1CC2CNC(C2)C1C(=O)NCCc1ccccc1
SMILES_48,O=C(Nc1ccccc1C)c1ccsc1C
SMILES_49,CCN(C(=O)Cc1cccs1)C1COc2ccccc2C1=O
SMILES_50,CC1(C)Oc2ccc(C(=O)C(=O)O)cc2C(NC(=O)C2CC2)C1O
SMILES_51,C=C(C)C(O)CC1(C)CCC(O)C2(CC=C(C)CC3CC(=O)OC3)C1=CC(C)CC21C
SMILES_52,O=C(C1CN=C2c3c(cnn3-c3ccc(F)cc3)CCC2C1)N1CCN(C2CCCC2)CC1
SMILES_53,O=C(COc1ccc2cccnc2c1)N1CCC(COc2cccc(F)c2)CC1
SMILES_54,O=C1CCCC(=C2SC(=S)N(c3ccccc3)C2=O)=N1
SMILES_55,CNC(=O)c1ccc(NC(=O)CSc2nccc(C)n2)cc1C
SMILES_56,CC(C)(C)OC(=O)N1CCc2c(c(C(F)(F)F)nn2CCc2cccs2)C1
SMILES_57,COc1cccc(C(C)NC=O)c1
SMILES_58,COc1cccc(CNC(=O)c2ccc3c(c2)CN(C(C)=O)C(C)C3)c1O
SMILES_59,CCCCCOC(=O)Nc1ccc(C(=O)Nc2ncncc2-c2nn[nH]n2)cc1
SMILES_60,COc1ccc(-c2cc(-c3ccc(C)c(Nc4ncc(C(F)(F)F)cc4C(C(F)(F)F)C(F)(F)F)c3)n[nH]2)cc1
SMILES_61,CCC(C)CC(C)C1CCC2C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C
SMILES_62,O=C(CCCc1ccccc1)NO
SMILES_63,c1ccc(C(NCCc2nc(-c3ccccn3)o2)c2ccccc2)cc1
SMILES_64,CSc1ccc(C(=O)O)cc1
SMILES_65,CCN=C(S)n1nnc2sc(SC=Cc3ccc(C)cc3)nn12
SMILES_66,CC(=CCCc1ccc(-c2ccc(C(C)=O)cc2)cc1)CC(O)C(C)(CC)C
