ID,SMILES
SMILES_0,Cc1cc(-c2nc(N)cc(-c3ncc4cc(S(=O)(=O)NC(C(F)(F)F)C(F)(F)F)ccc4n3)n2)ccn1
SMILES_1,CCC(C)C(CO)NCC1CCC(C(C)C)N(CC(O)C(Cc2cc(F)cc(F)c2)C(=O)NC(C(=O)NCc2ccccc2)C(C)C)C1=O
SMILES_2,Cc1nc(NCc2cccnc2)c2c(-c3cccc(O)c3)csc2n1
SMILES_3,CC(C)NC(=O)CN1C(=O)SC(=Cc2ccccc2)C1=O
SMILES_4,c1cc(OC2CN(C3CCCCCC3)CC2c2cccnc2)nc(-c2ncccn2)n1
SMILES_5,COc1ncc(-c2ccc(Oc3cc(C(=O)N4CCC(N5CCCCC5)CC4)ccn3)cc2)cn1
SMILES_6,CCOC(O)=C1C(COCCNS(=O)(=O)c2ccc(OC)cc2)=NC(C)=C(C#N)C1c1sc(-c2ccccc2)nc1C
SMILES_7,O=C(Nc1cccc(N2CCOCC2)c1)c1nnnn1-c1c(C)cccc1C
SMILES_8,CCCCCCCCCCCCCCCCCSCC(NCC(=O)O)C(O)CO
SMILES_9,C=C1C(=O)C23C(O)C(C)C4(OC2C1O)C1(OC2OC)C1(C)C(OC(C)=O)C(O)CC4(C)C2C(c4ccoc4)CCC13O
SMILES_10,COCCNCC(O)COc1ccc2c(=O)c(Oc3ccc(NC(=O)COCCOC)cc3)coc2c1
SMILES_11,CC1CN2CCCC2CN1C(=O)N1Cc2c(N=C(O)c3cccc4[nH]ccc34)n[nH]c2S1(=O)=O
SMILES_12,CCC(=O)N(c1ccc(F)cc1)C1CCCN(C(=O)c2ccc(O)nc2C)C1
SMILES_13,O=C(NCCc1cccs1)c1c(O)nc2ccccc2c1O
SMILES_14,CC12CCC(=O)C3C(CCC4(O)C(OSC5OC(CO)C(O)C(O)C5O)CCCC34C=NNC3=O)C1CCC2
SMILES_15,CC1OC(OC2C(O)C(O)C(NC(=O)CC(O)CO)OC2C2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
SMILES_16,CC(C)Oc1ccc(CN2CCN(CCCn3ccnc3)CC2)cc1F
SMILES_17,CON=C(CN(C)Cc1ccc(OC)nc1)C(CCN1CCC(N2CCCCC2)C1)c1ccccn1
SMILES_18,O=C(NO)C1(S(=O)(=O)c2ccccc2)CCC2C(O)C3Cc4ccc(O)c5c4C21C3
SMILES_19,NCCCNCCCCNCCC1C1
SMILES_20,CCCCc1sc(NC(=O)Nc2ccccc2OC)nc1-c1ccccc1
SMILES_21,CCCc1n2N=C(C)C=C2C(C#N)=C(N)O1
SMILES_22,COc1cc(NC(=O)C2CC2c2ccc(C(=O)O)c(O)c2)cc(OC)c1OC
SMILES_23,Fc1ccc(-c2nnc(-c3ccccc3)s2)nc1
SMILES_24,CC(C)Nc1nc2cc(C#N)cnc2c(=N)[nH]1
SMILES_25,CCOC(=O)c1ccc(NC(=O)C(OCC)c2ccc(-n3cnnn3)cc2)cc1
SMILES_26,O=C(O)c1nc(N2CC3CNCC3C2)cc(N2CCN(C3CC3)CC2)n1
SMILES_27,CCC(C)(C)n1nnnc1CN(Cc1cccnc1)Cc1ccccc1C#N
SMILES_28,CC(C)Nc1cc(-n2ncc3c(Nc4ccc(OCc5ccc(C)cc5)cc4)ncnc32)ncc1C(N)=O
SMILES_29,O=C(Cc1ccn[nH]1)Nc1cc(F)ccc1F
SMILES_30,CC1(C)C(C(=O)C=Cc2cccc3ccccc23)C1(C)C
SMILES_31,CN1CC(C(=O)NCCN2CCCC2=O)=NS(=O)(=O)NC1
SMILES_32,C=CC(=O)Nc1cc(Oc2ccccc2)cc(C(=O)CC)c1OC
SMILES_33,O=C(c1nc2oc(-c3ccccc3)cc2c2c1CCC2)c1ccc2c(c1)OCO2
SMILES_34,COc1ccc(NC(=S)N(CCc2ccccc2)CCn2cccc2)cc1OC
SMILES_35,CSc1ccc2nc(SC3C=CC(c4ccccc4)CC3)n(Cc3ccc(C)cc3)c(=O)c2c1
SMILES_36,CC1CCN(S(=O)(=O)c2c(C(C)(C)C)nc(O)cc2CN2CCC(C)(C)CC2)CC1
SMILES_37,CC(CN)N=C(O)N1C(=O)C(C)(Cc2ccccc2)C1=O
SMILES_38,O=c1cc(CC2COCCN2)occ1OCc1ccccc1
SMILES_39,OC(Cn1cncn1)(c1ccccc1)C(O)C(F)(F)F
SMILES_40,CCOC(=O)C(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(O)C(CC(C)C)NC(=O)OCc1ccccc1
SMILES_41,COc1ccc(CC=NOCC(=O)NCc2ccc(OC)c(OC)c2)cc1OC
SMILES_42,COc1ccc(-c2csc(NN=C3Cc4ccccc4C3)n2)cc1
SMILES_43,N#CC1(c2ccc(F)c(C(F)(F)F)c2)CCN(CCCc2ccccc2)CC1
SMILES_44,COc1ccc2c(c1)-c1c(c(C(c3ccc(OC)cc3)c3ccco3)c(=O)n2C)c(C(=O)O)n1C
