ID,SMILES
SMILES_0,COc1ccc(C(=O)OC2CC3C4OC5=C(C(=O)C=C6C(=O)OC6)C5N(C)C4CCC3N2C)cc1
SMILES_1,COC1=CC(=O)C(O)(COC(=O)C=C(C(C)C=CC=C(C)C)COC(C)=O)O1
SMILES_2,CC(C)CCNC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1
SMILES_3,COc1ccc(COc2ccc(C(Cc3ccc(OCC(=O)O)cc3)C3CCS(=O)(=O)CC3)cc2OC)cc1
SMILES_4,CSC(=S)N1CCC(c2ccccc2)(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
SMILES_5,O=C(O)C1CCN(C(=O)c2sc3ccccc3c2C)CC1
SMILES_6,C[S](C)(C)CC(=O)Nc1ccccc1C(=O)Nc1ccc(C(=O)O)cc1
SMILES_7,Cc1noc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1C
SMILES_8,COC(=O)C1=C(O)C2=C(C(=O)CC12)C(C)C[N]1(C)C
SMILES_9,CCC(CO)NCC1CCN(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)C1
SMILES_10,Cn1cnc(S(=O)(=O)N(CCNC=O)Cc2ccccc2)c1
SMILES_11,CSc1ccc(C(=O)Nc2ccc(Oc3ccnc(-c4cc(C(C)(C)C#N)nc(SC)n4)c3)cc2)cc1
SMILES_12,O=C(CC(=O)c1ccccc1)c1ccc(NC(=S)Nc2ccc(F)cc2F)cc1
SMILES_13,COC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)S
SMILES_14,Cc1ccc(C(=O)CSc2nnc(C3CC3)n2Nc2ccccc2)cc1
SMILES_15,COC(=O)c1ccccc1NC(=O)C1CCC(=O)N1C(C)C
SMILES_16,Cc1ccc2nc(-c3ccncc3)cc(C(=O)Nc3cccnn3)c2c1
SMILES_17,COC(=O)NC(c1ccccc1)C1(c2ccccc2-c2ccccc21)CCOCC1
SMILES_18,O=C(NN=Cc1ccc(C)cc1C)c1cc(C2CC2)nc2c1cc(C)cn2-c1ccccc1
SMILES_19,N=C(N)N=C(N)NC(=N)Nc1ccc(CCCCCCOc2ccc(NC(=N)N)cc2)cc1
SMILES_20,CCc1ccccc1NC(=O)CCC(=O)C(C)(O)c1ccccc1
SMILES_21,CCOC(=O)C1CCN(C(=O)c2ccc(CO)o2)CC1
SMILES_22,COc1ccc(C)nc1OCC(=O)N(C)c1ccccc1
SMILES_23,Cc1ccc(-c2cc(CNCC=C(c3ccccc3)c3ccccc3)c3cc(C(=O)NC4CCC(C(C)(C)C)CC4)ccc3n2)cc1
SMILES_24,O=C(CNC(=O)Nc1ccc2[nH]c3c4c(c5c(c3c(=O)[nH]2)C(=O)NC5=O)cc1c43
SMILES_25,O=C(CSc1cccc2ccncc12)Nc1nc2ccccc2s1
SMILES_26,COc1ccccc1NC(=O)CC1N=C2CCCC2C2c2cccc(O)c21
SMILES_27,COc1ccc(S(=O)(=O)N(CC(O)CN2CCN(C(C)C)C(=O)NC2=O)c2ccccc2)cc1
SMILES_28,O=CNc1cccc(C=Cc2cc(C=O)c3cc(C)ccc3n2)c1
SMILES_29,COc1ccccc1c1OC(=O)C(C)OC1C(O)COC(=O)CCC(C)C
