ID,SMILES
SMILES_0,Cc1ccnc(-c2ccco2)c1
SMILES_1,COc1ccc(-c2cc(-c3nnc(CN(C)CC(C)C)n3N)cc(=O)[nH]2)cc1
SMILES_2,O=C(NC1(C(=O)NCCc2cccnc2)CCC1)N1CCNCC1
SMILES_3,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1
SMILES_4,CCN1CCN(C(=O)CCCCN2CCN(c3cccc(F)c3)CC2)CC1
SMILES_5,O=C(CCC(=O)Nc1cccc(C)c1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
SMILES_6,CCOc1ccc(N(C)c2nc[nH]n2)cc1-c1cc(C)n(-c2ccc(C#N)cc2)nc1C
SMILES_7,Cc1cccc(-c2cc(O)c(C(C)(C)C(=O)O)cc2C)c1
SMILES_8,Cc1c(-n2cc(C(F)(F)F)cc(Cc3ccc(C(F)(F)F)cn3)c2C(=O)O)sc2n1CCCC2
SMILES_9,NS(=O)(=O)c1cnc(-c2sccc2N2CCC(c3ccccn3)CC2)nn1
SMILES_10,CC(=O)OC1C(O)CC2(C)C(O)=C(C1C(=O)C=CC(=O)C=CC=C(N)C)CCCCC=C12C
SMILES_11,Cc1cn(-c2cncn2)n2cc(-c3ccccc3)nc2n1
SMILES_12,Cc1ccn2c(O)cc(CCCCCCCCCC(=O)Nc3cccc(C(C)(C)C)c3)cc2[nH]1
SMILES_13,Cc1cccc(-c2ccc(-c3nc([N](=O)[O-])c(C)cc3C)cc2)c1
SMILES_14,CCCc1ncc(C)c(N(C)S(=O)(=O)c2ccc(C)cc2)n1
SMILES_15,CC(C)n1c(=O)c2c(C)n(Cc3ccc(C)cc3)c(=O)n21
SMILES_16,COC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN1CCOCC1)NC(=O)C(N(C)C)C
SMILES_17,O=C1c2nc(nc3c(-c4ccc(S(=O)(=O)Nc5ccccnn4)cc4)cnc24)C2(c3cccn3C(F)(F)F)C3CC2C1
SMILES_18,CCN(CC)CC1CN(C(=O)c2cc3ccccc3c(=O)n2-c2ccc(C)cc2C(=O)OCc2ccc(O)cc2C)CC1
SMILES_19,Cn1cc(C(C#N)(C#N)c2ccc(F)cc22)cc(N)c2cc(C(N)=O)ccc21
SMILES_20,CC(C)(C)ON=C1SCc2nc(O)ccc2C2=NN(CCC(C(F)(F)F)C(F)(F)F)CC2=O
SMILES_21,Cc1ccc2c(c1)nnn1nnc(N)c2C(=O)c2ccccc21
SMILES_22,CCN1CCC2(CC1=O)Nc1cc(-c3csc(Nc4ccc5cc[nH]n4)n3)ccc1C2=O
SMILES_23,CCOC(=O)c1cccc(NC(=O)c2cccc(C(=O)NCc3cccs3)c2)o1
SMILES_24,COc1ccc(-c2nc(C(=O)N3CCN(c4ccccc4C)CC3)c(-c3ccccc3)n2CCO)cc1
