ID,SMILES
SMILES_0,O=C(Nc1nc(C)cs1)C1=NOC(c2c(F)cccc2F)C1
SMILES_1,CCCN(CCC)C(=O)c1cccc(OCC)c1C
SMILES_2,CCc1ccc(-c2c(C)n(Cc3ccccc3)c(C)c(=O)n2O)cc1
SMILES_3,COc1ccc(C(=O)N(C)CC(=O)Nc2cccc(C(N)=O)c2F)cc1
SMILES_4,N#Cc1cccc(CCNc2cc(-c3cccc(C(=O)NC4CCCC4)c3)ccn2)c1
SMILES_5,CNC(=O)c1ccc(Oc2ccccc2Nc2nc3ccccc3s2)c([N](=O)[O-])n1
SMILES_6,COc1cc2c(Oc3ccc(NS(C)(=O)=O)cc3F)c3c(=O)n(C)cn(C)c3c2cc1OC
SMILES_7,Cc1ccc2c(C)cc(NS(=O)(=O)c3cncc(-c4ccc([N](=O)[O-])cc4)c3)nc2c1
SMILES_8,CCCCCCCCCCCCCCCCCCNC(=O)NCCc1ccc(O)c(OC)c1
SMILES_9,CCC(C)n1nc2c(n1)CNC2c1cccc(C)c1
SMILES_10,CC=C(C)C(=O)Oc1cccc2c1C1(C)C(=O)N(c3ccccc3C)C(=O)C1C(=Cc1ccccn1)C2C
SMILES_11,COc1cc(-c2nc(CSc3c(C)nn(Cc4ccc5ccccc5c4C(F)(F)F)c3C#N)no2)cc(C)c1OC
SMILES_12,CCCc1nc(N)nc(N)c1-c1ccc(NC(=O)Nc2cc(F)ccc2F)cc1
SMILES_13,CO[S](Cc1ccccc1)c1c(F)cc(O)c(C)c1
SMILES_14,CCS(=O)(=O)N(CC)CCN(C(=O)n1nc(Cc2ccccc2)c(C#N)c1=O)C1CCCCC1
SMILES_15,c1cc(-c2nc3ccccn3c2CNCC2CC2)cnc1NCCc1cnnn1
SMILES_16,CC(Nc1nccc(N2C(=N)NC(c3ccccc3)C(O)C2=O)n1)c1ccccc1
SMILES_17,O=C(Cn1cnc2scc(C(F)(F)F)c2c1=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1C
SMILES_18,CCN1CCN(c2cc(C)nc3c2C(CC)(C)C2c4ccc(OC)cc4CCN2C3=O)CC1=O
SMILES_19,Cc1ccc(Oc2ccccc2C(=O)Nc2nc(CCC(C)(C)C)c[nH]2)cc1
SMILES_20,CC(=NNC(N)=O)c1ccncc1
SMILES_21,COc1ccc(CNC(=O)C(=O)Cc2cccs2)cc1OC
SMILES_22,CC(=O)N1CCCN(C(C)CNCC(=O)c2cccc(C(F)(F)F)c2)CC1
SMILES_23,CCCCCCCCCCCCCCCCC(C)C1CCC(C(=O)NCCCCCCCCCCCC)O1
SMILES_24,O=c1ccn(Cc2ncn3c2CCN(CC(F)F)CC3)c(=O)[nH]1
SMILES_25,CCCCC(NC(=O)OCc1ccccc1[N](=O)[O-])C(=O)Nc1cccc(OC)c1
SMILES_26,Cc1nccn1CC(O)(c1ccc(C#Cc2cc3cc(O)ccc3cnc2OCC(F)F)cc1)c1ccc(OCCCN2CCCCC2)cc1
SMILES_27,C=C1CCCC2(C(=O)Nc3ccccc3)CCCN2C1=O
SMILES_28,O=C1c2ccccc2Cc2c1[nH]c1ccccc12
SMILES_29,CCCCc1ccc2c(Oc3ccc(CNC(=O)c4ccc(C(F)(F)F)cc4)cc3)ccnc2c1
SMILES_30,CCOc1cc(C=Cc2ccncc2)ccc1OCC(=O)O
SMILES_31,CCCOC(=O)c1cccc(N(CC(Cc2ccccc2)C(=O)Nc2c(C)cccc2C)S(=O)(=O)c2c(N)cc(OCC(C)C)cc2C)c1
SMILES_32,Cc1cc(Nc2ccc(C(F)(F)F)cn2)nc2ccccc12
SMILES_33,O=C(NCc1ccccc1)Nc1ccccc1OC(F)(F)F
SMILES_34,COCc1c(F)c(F)c(F)c(F)c1N[S](C)(C)c1ccccc1
SMILES_35,CC(=O)C1=CC2CC(=CC=CC(C)=CC2=O)C2=CSC3N41
SMILES_36,CC1(OC(=O)c2ccccc2)CCN(c2ncnc3sc4c(c23)CCCCC4)CC1
SMILES_37,Cc1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1
SMILES_38,Cc1cc(CN2C(=O)CCC2=O)c(C)n1-c1cccs1
SMILES_39,Nc1cc(C(=O)c2ccccc2)cc(-c2ccccc2)n1
SMILES_40,O=C(NCCCn1cncn1)OC1Cn2c(cc3ccccc32)C(O)C1F
SMILES_41,O=C(NCc1ccccn1)NC1CCC(CNS(=O)(=O)c2cccc([N](=O)[O-])c2F)CC1
SMILES_42,O=C(CCCN1CCN(Cc2ccccc2)CC1)Oc1ccc(CN(Cc2cc3cccnc3[N](=O)[O-])cc2)cc1
SMILES_43,C=C1COc2cc(C(=O)N3CCN(c4nc5ccccc5[nH]4)CC3)ccc2C(C)(C)C1
SMILES_44,CNC(=O)C(c1ccc(C(=O)NCCC(=O)NCCC(N)=O)cc1)N1C(=O)C(=O)c2cccc([N](=O)[O-])c21
SMILES_45,C=C(C)C(CC(=O)O)Nc1cc2c(C(=O)NCc3ccccc3)cc(=O)n(Cc3ccccc3)c2cc1OC
SMILES_46,O=C(NC1CCCCCCCCCCCNC(=O)Nc2ccccc2)Nc2ccccc2N1
SMILES_47,CCc1nc(CN2CCC(c3nc(Cn4cc5c(C)nccc(C5CC(F)F)c4=O)c4c3CCO4)CC2)cs1
SMILES_48,O=C(Nc1ccccc1)N1CCN(c2ncccn2)CC1
SMILES_49,CC(C)(C)C(NC(=O)OC(c1ccc(O)cc1)c1ccccc1)C(=O)c1ccc([N](=O)[O-])cc1
SMILES_50,CC(=O)NCc1ccc2nc(Nc3ccc(C(=O)NC(C)C)cc3)sc2c1
SMILES_51,COc1ccccc1CN1CCN(C(=S)NC(=O)c2ccccc2C)CC1
SMILES_52,CCOC(=O)C=Cc1ccc2nc(SCC(=O)NCc3ccccc3)sc2c1
SMILES_53,COc1ccc(CN(CCC(F)(F)F)Cc2ccc3nnc(NC(=O)CN4CCCC4)nc3c2)cc1OC
SMILES_54,C=CCc1c(C)ccc2c1OC(c1ccccc1)O2CON=C1CCCCCCCCCC
SMILES_55,c1ccc(C2(c3cccc(N4CCN(Cc5cnnn5)CC4)n3)CC2)cc1
SMILES_56,CC(C)CC(NC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)C)C(N)=O
SMILES_57,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)cc1
SMILES_58,COc1ccc(C23CCCCC2CN(CC2Cc4ccccc4C2)C3=O)cc1
SMILES_59,COc1cccc(OC)c1C1CCC2C(=CCC3C2=C(C)C(=O)O3)C(F)C(C)C1O
SMILES_60,c1ccc(CNCc2cccn2-c2cccnc2)c(OCc2ccc(F)cc2)c1
